split_id,iteration,is_lookahead,parent_v1x,parent_v1y,parent_v2x,parent_v2y,parent_v3x,parent_v3y,split_src_x,split_src_y,split_tgt_x,split_tgt_y,child1_v1x,child1_v1y,child1_v2x,child1_v2y,child1_v3x,child1_v3y,child2_v1x,child2_v1y,child2_v2x,child2_v2y,child2_v3x,child2_v3y
555,621,1,-96.9598,41.8345,-96.9026,42.1397,-96.9042,42.1471,-96.9598,41.8345,-96.9029,42.1411,-96.9598,41.8345,-96.9026,42.1397,-96.9029,42.1411,-96.9598,41.8345,-96.9029,42.1411,-96.9042,42.1471
556,622,1,-96.9563,41.9741,-96.858,42.4068,-96.8567,42.4991,-96.9563,41.9741,-96.8574,42.4465,-96.9563,41.9741,-96.858,42.4068,-96.8574,42.4465,-96.9563,41.9741,-96.8574,42.4465,-96.8567,42.4991
557,623,1,-96.9563,41.9741,-96.8567,42.4991,-96.8552,42.6119,-96.9563,41.9741,-96.8554,42.5999,-96.9563,41.9741,-96.8567,42.4991,-96.8554,42.5999,-96.9563,41.9741,-96.8554,42.5999,-96.8552,42.6119
558,624,1,-96.9563,41.9741,-96.8552,42.6119,-96.8552,42.6146,-96.9563,41.9741,-96.8552,42.6135,-96.9563,41.9741,-96.8552,42.6119,-96.8552,42.6135,-96.9563,41.9741,-96.8552,42.6135,-96.8552,42.6146
559,625,1,-96.9563,41.9741,-96.8552,42.6146,-96.8538,42.7157,-96.9563,41.9741,-96.8545,42.6644,-96.9563,41.9741,-96.8552,42.6146,-96.8545,42.6644,-96.9563,41.9741,-96.8545,42.6644,-96.8538,42.7157
560,626,1,-96.9563,41.9741,-96.8538,42.7157,-96.8485,43.1033,-96.9563,41.9741,-96.8528,42.7873,-96.9563,41.9741,-96.8538,42.7157,-96.8528,42.7873,-96.9563,41.9741,-96.8528,42.7873,-96.8485,43.1033
561,627,1,-96.9563,41.9741,-96.8485,43.1033,-96.8422,43.5671,-96.9563,41.9741,-96.8461,43.279,-96.9563,41.9741,-96.8485,43.1033,-96.8461,43.279,-96.9563,41.9741,-96.8461,43.279,-96.8422,43.5671
562,628,1,-96.9563,41.9741,-96.8422,43.5671,-96.8278,44.6341,-96.9563,41.9741,-96.8367,43.9777,-96.9563,41.9741,-96.8422,43.5671,-96.8367,43.9777,-96.9563,41.9741,-96.8367,43.9777,-96.8278,44.6341
563,629,1,-96.9563,41.9741,-96.8278,44.6341,-96.7566,49.8803,-96.9563,41.9741,-96.8122,45.7779,-96.9563,41.9741,-96.8278,44.6341,-96.8122,45.7779,-96.9563,41.9741,-96.8122,45.7779,-96.7566,49.8803
564,630,1,-96.9598,41.8345,-96.858,42.4068,-96.8786,42.3159,-96.9598,41.8345,-96.876,42.3273,-96.9598,41.8345,-96.858,42.4068,-96.876,42.3273,-96.9598,41.8345,-96.876,42.3273,-96.8786,42.3159
565,631,1,-96.9598,41.8345,-96.8786,42.3159,-96.902,42.213,-96.9598,41.8345,-96.8905,42.2638,-96.9598,41.8345,-96.8786,42.3159,-96.8905,42.2638,-96.9598,41.8345,-96.8905,42.2638,-96.902,42.213
566,632,1,-96.9598,41.8345,-96.902,42.213,-96.9028,42.2093,-96.9598,41.8345,-96.9021,42.2126,-96.9598,41.8345,-96.902,42.213,-96.9021,42.2126,-96.9598,41.8345,-96.9021,42.2126,-96.9028,42.2093
567,633,1,-96.9598,41.8345,-96.9028,42.2093,-96.9067,42.1924,-96.9598,41.8345,-96.9029,42.2089,-96.9598,41.8345,-96.9028,42.2093,-96.9029,42.2089,-96.9598,41.8345,-96.9029,42.2089,-96.9067,42.1924
568,634,1,-96.9598,41.8345,-96.9067,42.1924,-96.9101,42.1776,-96.9598,41.8345,-96.9099,42.1783,-96.9598,41.8345,-96.9067,42.1924,-96.9099,42.1783,-96.9598,41.8345,-96.9099,42.1783,-96.9101,42.1776
569,635,1,-96.9598,41.8345,-96.9101,42.1776,-96.9126,42.1663,-96.9598,41.8345,-96.9108,42.1745,-96.9598,41.8345,-96.9101,42.1776,-96.9108,42.1745,-96.9598,41.8345,-96.9108,42.1745,-96.9126,42.1663
570,636,1,-96.9598,41.8345,-96.9126,42.1663,-96.9182,42.1418,-96.9598,41.8345,-96.9128,42.1654,-96.9598,41.8345,-96.9126,42.1663,-96.9128,42.1654,-96.9598,41.8345,-96.9128,42.1654,-96.9182,42.1418
571,637,1,-96.9598,41.8345,-96.9182,42.1418,-96.9563,41.9741,-96.9598,41.8345,-96.9247,42.1132,-96.9598,41.8345,-96.9182,42.1418,-96.9247,42.1132,-96.9598,41.8345,-96.9247,42.1132,-96.9563,41.9741
572,638,1,-96.805,42.0936,-96.7631,42.087,-96.7631,42.0877,-96.805,42.0936,-96.7631,42.0874,-96.805,42.0936,-96.7631,42.087,-96.7631,42.0874,-96.805,42.0936,-96.7631,42.0874,-96.7631,42.0877
573,639,1,-96.805,42.0936,-96.7631,42.0877,-96.7631,42.0881,-96.805,42.0936,-96.7631,42.0878,-96.805,42.0936,-96.7631,42.0877,-96.7631,42.0878,-96.805,42.0936,-96.7631,42.0878,-96.7631,42.0881
574,640,1,-96.805,42.0936,-96.7631,42.0881,-96.7631,42.0885,-96.7631,42.0881,-96.7793,42.0905,-96.7631,42.0881,-96.7631,42.0885,-96.7793,42.0905,-96.7631,42.0881,-96.7793,42.0905,-96.805,42.0936
575,641,1,-96.805,42.0936,-96.7631,42.0885,-96.7631,42.0892,-96.805,42.0936,-96.7631,42.0887,-96.805,42.0936,-96.7631,42.0885,-96.7631,42.0887,-96.805,42.0936,-96.7631,42.0887,-96.7631,42.0892
576,642,1,-96.805,42.0936,-96.7631,42.0892,-96.7631,42.0897,-96.805,42.0936,-96.7631,42.0895,-96.805,42.0936,-96.7631,42.0892,-96.7631,42.0895,-96.805,42.0936,-96.7631,42.0895,-96.7631,42.0897
577,643,1,-96.805,42.0936,-96.7631,42.0897,-96.7631,42.0899,-96.805,42.0936,-96.7631,42.0898,-96.805,42.0936,-96.7631,42.0897,-96.7631,42.0898,-96.805,42.0936,-96.7631,42.0898,-96.7631,42.0899
578,644,1,-96.805,42.0936,-96.7631,42.0899,-96.7631,42.0901,-96.805,42.0936,-96.7631,42.0899,-96.805,42.0936,-96.7631,42.0899,-96.7631,42.0899,-96.805,42.0936,-96.7631,42.0899,-96.7631,42.0901
579,645,1,-96.805,42.0936,-96.7631,42.0901,-96.763,42.1905,-96.805,42.0936,-96.7631,42.0903,-96.805,42.0936,-96.7631,42.0901,-96.7631,42.0903,-96.805,42.0936,-96.7631,42.0903,-96.763,42.1905
580,646,1,-96.7983,42.0925,-96.8641,41.9574,-96.7737,42.0734,-96.7983,42.0925,-96.7823,42.0623,-96.7983,42.0925,-96.8641,41.9574,-96.7823,42.0623,-96.7983,42.0925,-96.7823,42.0623,-96.7737,42.0734
581,647,1,-96.7983,42.0925,-96.7737,42.0734,-96.767,42.082,-96.7983,42.0925,-96.7693,42.0791,-96.7983,42.0925,-96.7737,42.0734,-96.7693,42.0791,-96.7983,42.0925,-96.7693,42.0791,-96.767,42.082
582,648,1,-96.7983,42.0925,-96.767,42.082,-96.7644,42.0853,-96.7983,42.0925,-96.7646,42.0851,-96.7983,42.0925,-96.767,42.082,-96.7646,42.0851,-96.7983,42.0925,-96.7646,42.0851,-96.7644,42.0853
583,649,1,-96.7983,42.0925,-96.7644,42.0853,-96.7631,42.087,-96.7983,42.0925,-96.7638,42.0861,-96.7983,42.0925,-96.7644,42.0853,-96.7638,42.0861,-96.7983,42.0925,-96.7638,42.0861,-96.7631,42.087
584,650,1,-96.8641,41.9574,-96.7983,42.0925,-96.8001,42.0928,-96.8641,41.9574,-96.8,42.0928,-96.8641,41.9574,-96.7983,42.0925,-96.8,42.0928,-96.8641,41.9574,-96.8,42.0928,-96.8001,42.0928
585,651,1,-96.8641,41.9574,-96.8001,42.0928,-96.8023,42.0931,-96.8641,41.9574,-96.8019,42.0931,-96.8641,41.9574,-96.8001,42.0928,-96.8019,42.0931,-96.8641,41.9574,-96.8019,42.0931,-96.8023,42.0931
586,652,1,-96.8641,41.9574,-96.8023,42.0931,-96.8029,42.0932,-96.8641,41.9574,-96.8026,42.0932,-96.8641,41.9574,-96.8023,42.0931,-96.8026,42.0932,-96.8641,41.9574,-96.8026,42.0932,-96.8029,42.0932
587,653,1,-96.8641,41.9574,-96.8029,42.0932,-96.805,42.0936,-96.8641,41.9574,-96.8046,42.0935,-96.8641,41.9574,-96.8029,42.0932,-96.8046,42.0935,-96.8641,41.9574,-96.8046,42.0935,-96.805,42.0936
588,654,1,-96.7629,42.3725,-96.8641,41.9574,-96.8469,41.9969,-96.7629,42.3725,-96.8522,41.9847,-96.7629,42.3725,-96.8641,41.9574,-96.8522,41.9847,-96.7629,42.3725,-96.8522,41.9847,-96.8469,41.9969
589,655,1,-96.7629,42.3725,-96.8469,41.9969,-96.8407,42.0112,-96.7629,42.3725,-96.8445,42.0025,-96.7629,42.3725,-96.8469,41.9969,-96.8445,42.0025,-96.7629,42.3725,-96.8445,42.0025,-96.8407,42.0112
590,656,1,-96.7629,42.3725,-96.8407,42.0112,-96.8402,42.0125,-96.7629,42.3725,-96.8404,42.0121,-96.7629,42.3725,-96.8407,42.0112,-96.8404,42.0121,-96.7629,42.3725,-96.8404,42.0121,-96.8402,42.0125
591,657,1,-96.7629,42.3725,-96.8402,42.0125,-96.8281,42.0404,-96.7629,42.3725,-96.8376,42.0185,-96.7629,42.3725,-96.8402,42.0125,-96.8376,42.0185,-96.7629,42.3725,-96.8376,42.0185,-96.8281,42.0404
592,658,1,-96.7629,42.3725,-96.8281,42.0404,-96.8229,42.0523,-96.7629,42.3725,-96.8277,42.0413,-96.7629,42.3725,-96.8281,42.0404,-96.8277,42.0413,-96.7629,42.3725,-96.8277,42.0413,-96.8229,42.0523
593,659,1,-96.7629,42.3725,-96.8229,42.0523,-96.8117,42.0783,-96.7629,42.3725,-96.8195,42.0601,-96.7629,42.3725,-96.8229,42.0523,-96.8195,42.0601,-96.7629,42.3725,-96.8195,42.0601,-96.8117,42.0783
594,660,1,-96.7629,42.3725,-96.8117,42.0783,-96.8099,42.0823,-96.7629,42.3725,-96.8106,42.0807,-96.7629,42.3725,-96.8117,42.0783,-96.8106,42.0807,-96.7629,42.3725,-96.8106,42.0807,-96.8099,42.0823
595,661,1,-96.7629,42.3725,-96.8099,42.0823,-96.763,42.1905,-96.7629,42.3725,-96.808,42.0867,-96.7629,42.3725,-96.8099,42.0823,-96.808,42.0867,-96.7629,42.3725,-96.808,42.0867,-96.763,42.1905
596,662,1,-96.7566,49.8803,-96.8641,41.9574,-96.8619,41.9662,-96.7566,49.8803,-96.8628,41.9628,-96.7566,49.8803,-96.8641,41.9574,-96.8628,41.9628,-96.7566,49.8803,-96.8628,41.9628,-96.8619,41.9662
597,663,1,-96.7566,49.8803,-96.8619,41.9662,-96.8545,41.9967,-96.7566,49.8803,-96.8565,41.9883,-96.7566,49.8803,-96.8619,41.9662,-96.8565,41.9883,-96.7566,49.8803,-96.8565,41.9883,-96.8545,41.9967
598,664,1,-96.7566,49.8803,-96.8545,41.9967,-96.8484,42.0216,-96.7566,49.8803,-96.8543,41.9976,-96.7566,49.8803,-96.8545,41.9967,-96.8543,41.9976,-96.7566,49.8803,-96.8543,41.9976,-96.8484,42.0216
599,665,1,-96.7566,49.8803,-96.8484,42.0216,-96.8443,42.0385,-96.7566,49.8803,-96.8465,42.0293,-96.7566,49.8803,-96.8484,42.0216,-96.8465,42.0293,-96.7566,49.8803,-96.8465,42.0293,-96.8443,42.0385
600,666,1,-96.7566,49.8803,-96.8443,42.0385,-96.8425,42.0459,-96.7566,49.8803,-96.8434,42.0421,-96.7566,49.8803,-96.8443,42.0385,-96.8434,42.0421,-96.7566,49.8803,-96.8434,42.0421,-96.8425,42.0459
601,667,1,-96.7566,49.8803,-96.8425,42.0459,-96.8369,42.0691,-96.7566,49.8803,-96.8397,42.0574,-96.7566,49.8803,-96.8425,42.0459,-96.8397,42.0574,-96.7566,49.8803,-96.8397,42.0574,-96.8369,42.0691
602,668,1,-96.7566,49.8803,-96.8369,42.0691,-96.8363,42.0713,-96.7566,49.8803,-96.8365,42.0705,-96.7566,49.8803,-96.8369,42.0691,-96.8365,42.0705,-96.7566,49.8803,-96.8365,42.0705,-96.8363,42.0713
603,669,1,-96.7566,49.8803,-96.8363,42.0713,-96.7629,42.3725,-96.7566,49.8803,-96.8349,42.0769,-96.7566,49.8803,-96.8363,42.0713,-96.8349,42.0769,-96.7566,49.8803,-96.8349,42.0769,-96.7629,42.3725
604,670,1,-96.5625,41.7643,-96.5531,41.818,-96.5548,41.8198,-96.5625,41.7643,-96.554,41.819,-96.5625,41.7643,-96.5531,41.818,-96.554,41.819,-96.5625,41.7643,-96.554,41.819,-96.5548,41.8198
605,671,1,-96.5625,41.7643,-96.5548,41.8198,-96.7631,42.0494,-96.5625,41.7643,-96.5549,41.82,-96.5625,41.7643,-96.5548,41.8198,-96.5549,41.82,-96.5625,41.7643,-96.5549,41.82,-96.7631,42.0494
606,672,1,-96.5531,41.818,-96.5491,41.8409,-96.5608,41.8524,-96.5531,41.818,-96.5553,41.847,-96.5531,41.818,-96.5491,41.8409,-96.5553,41.847,-96.5531,41.818,-96.5553,41.847,-96.5608,41.8524
607,673,1,-96.5531,41.818,-96.5608,41.8524,-96.7631,42.0494,-96.5531,41.818,-96.561,41.8526,-96.5531,41.818,-96.5608,41.8524,-96.561,41.8526,-96.5531,41.818,-96.561,41.8526,-96.7631,42.0494
608,674,1,-96.5576,41.7574,-96.554,41.7926,-96.5546,41.7904,-96.5576,41.7574,-96.5542,41.7919,-96.5576,41.7574,-96.554,41.7926,-96.5542,41.7919,-96.5576,41.7574,-96.5542,41.7919,-96.5546,41.7904
609,675,1,-96.5576,41.7574,-96.5546,41.7904,-96.5625,41.7643,-96.5576,41.7574,-96.5548,41.7898,-96.5576,41.7574,-96.5546,41.7904,-96.5548,41.7898,-96.5576,41.7574,-96.5548,41.7898,-96.5625,41.7643
610,676,1,-96.5625,41.7643,-96.554,41.7926,-96.5532,41.8005,-96.5625,41.7643,-96.5535,41.7973,-96.5625,41.7643,-96.554,41.7926,-96.5535,41.7973,-96.5625,41.7643,-96.5535,41.7973,-96.5532,41.8005
611,677,1,-96.5625,41.7643,-96.5532,41.8005,-96.5491,41.8409,-96.5625,41.7643,-96.553,41.8021,-96.5625,41.7643,-96.5532,41.8005,-96.553,41.8021,-96.5625,41.7643,-96.553,41.8021,-96.5491,41.8409
612,678,1,-96.5479,41.7939,-96.5556,41.7648,-96.5555,41.7645,-96.5555,41.7645,-96.5517,41.7794,-96.5555,41.7645,-96.5479,41.7939,-96.5517,41.7794,-96.5555,41.7645,-96.5517,41.7794,-96.5556,41.7648
613,679,1,-96.5479,41.7939,-96.5555,41.7645,-96.5465,41.7417,-96.5479,41.7939,-96.5554,41.7643,-96.5479,41.7939,-96.5555,41.7645,-96.5554,41.7643,-96.5479,41.7939,-96.5554,41.7643,-96.5465,41.7417
614,680,1,-96.5556,41.7648,-96.5576,41.7574,-96.5513,41.7485,-96.5556,41.7648,-96.5522,41.7498,-96.5556,41.7648,-96.5576,41.7574,-96.5522,41.7498,-96.5556,41.7648,-96.5522,41.7498,-96.5513,41.7485
615,681,1,-96.5556,41.7648,-96.5513,41.7485,-96.5465,41.7417,-96.5556,41.7648,-96.5506,41.7475,-96.5556,41.7648,-96.5513,41.7485,-96.5506,41.7475,-96.5556,41.7648,-96.5506,41.7475,-96.5465,41.7417
616,682,1,-96.5491,41.8409,-96.5567,41.7657,-96.5561,41.7675,-96.5491,41.8409,-96.5565,41.7664,-96.5491,41.8409,-96.5567,41.7657,-96.5565,41.7664,-96.5491,41.8409,-96.5565,41.7664,-96.5561,41.7675
617,683,1,-96.5491,41.8409,-96.5561,41.7675,-96.5479,41.7939,-96.5491,41.8409,-96.5552,41.7705,-96.5491,41.8409,-96.5561,41.7675,-96.5552,41.7705,-96.5491,41.8409,-96.5552,41.7705,-96.5479,41.7939
618,685,1,-96.5479,41.7939,-96.5568,41.7651,-96.5576,41.7574,-96.5479,41.7939,-96.5568,41.7646,-96.5479,41.7939,-96.5568,41.7651,-96.5568,41.7646,-96.5479,41.7939,-96.5568,41.7646,-96.5576,41.7574
619,686,1,-96.55,41.8774,-96.5574,41.8834,-96.5565,41.8788,-96.55,41.8774,-96.5568,41.8802,-96.55,41.8774,-96.5574,41.8834,-96.5568,41.8802,-96.55,41.8774,-96.5568,41.8802,-96.5565,41.8788
620,687,1,-96.55,41.8774,-96.5565,41.8788,-96.5491,41.8409,-96.55,41.8774,-96.5561,41.8768,-96.55,41.8774,-96.5565,41.8788,-96.5561,41.8768,-96.55,41.8774,-96.5561,41.8768,-96.5491,41.8409
621,688,1,-96.5574,41.8834,-96.7631,42.0494,-96.5547,41.8464,-96.5574,41.8834,-96.5551,41.8468,-96.5574,41.8834,-96.7631,42.0494,-96.5551,41.8468,-96.5574,41.8834,-96.5551,41.8468,-96.5547,41.8464
622,689,1,-96.5574,41.8834,-96.5547,41.8464,-96.5491,41.8409,-96.5574,41.8834,-96.5545,41.8462,-96.5574,41.8834,-96.5547,41.8464,-96.5545,41.8462,-96.5574,41.8834,-96.5545,41.8462,-96.5491,41.8409
623,690,1,-96.5505,41.8975,-96.5678,41.9098,-96.559,41.8938,-96.5505,41.8975,-96.5625,41.9001,-96.5505,41.8975,-96.5678,41.9098,-96.5625,41.9001,-96.5505,41.8975,-96.5625,41.9001,-96.559,41.8938
624,691,1,-96.5505,41.8975,-96.559,41.8938,-96.55,41.8774,-96.5505,41.8975,-96.5554,41.8873,-96.5505,41.8975,-96.559,41.8938,-96.5554,41.8873,-96.5505,41.8975,-96.5554,41.8873,-96.55,41.8774
625,692,1,-96.55,41.8774,-96.5678,41.9098,-96.5813,41.9195,-96.55,41.8774,-96.5728,41.9134,-96.55,41.8774,-96.5678,41.9098,-96.5728,41.9134,-96.55,41.8774,-96.5728,41.9134,-96.5813,41.9195
626,693,1,-96.55,41.8774,-96.5813,41.9195,-96.7631,42.0494,-96.55,41.8774,-96.5842,41.9215,-96.55,41.8774,-96.5813,41.9195,-96.5842,41.9215,-96.55,41.8774,-96.5842,41.9215,-96.7631,42.0494
627,694,1,-96.5505,41.8975,-96.551,41.9158,-96.5564,41.9297,-96.5505,41.8975,-96.5559,41.9284,-96.5505,41.8975,-96.551,41.9158,-96.5559,41.9284,-96.5505,41.8975,-96.5559,41.9284,-96.5564,41.9297
628,695,1,-96.5505,41.8975,-96.5564,41.9297,-96.5599,41.9388,-96.5505,41.8975,-96.5576,41.9329,-96.5505,41.8975,-96.5564,41.9297,-96.5576,41.9329,-96.5505,41.8975,-96.5576,41.9329,-96.5599,41.9388
629,696,1,-96.5599,41.9388,-96.551,41.9158,-96.5512,41.9233,-96.5599,41.9388,-96.5511,41.918,-96.5599,41.9388,-96.551,41.9158,-96.5511,41.918,-96.5599,41.9388,-96.5511,41.918,-96.5512,41.9233
630,697,1,-96.5599,41.9388,-96.5512,41.9233,-96.5515,41.9342,-96.5599,41.9388,-96.5513,41.9275,-96.5599,41.9388,-96.5512,41.9233,-96.5513,41.9275,-96.5599,41.9388,-96.5513,41.9275,-96.5515,41.9342
631,698,1,-96.7631,42.0494,-96.554,41.9,-96.5551,41.9072,-96.7631,42.0494,-96.5543,41.9015,-96.7631,42.0494,-96.554,41.9,-96.5543,41.9015,-96.7631,42.0494,-96.5543,41.9015,-96.5551,41.9072
632,699,1,-96.7631,42.0494,-96.5551,41.9072,-96.5599,41.9388,-96.7631,42.0494,-96.5552,41.9074,-96.7631,42.0494,-96.5551,41.9072,-96.5552,41.9074,-96.7631,42.0494,-96.5552,41.9074,-96.5599,41.9388
633,700,1,-96.5599,41.9388,-96.554,41.9,-96.5538,41.8999,-96.5599,41.9388,-96.554,41.9,-96.5599,41.9388,-96.554,41.9,-96.554,41.9,-96.5599,41.9388,-96.554,41.9,-96.5538,41.8999
634,701,1,-96.5599,41.9388,-96.5538,41.8999,-96.5505,41.8975,-96.5599,41.9388,-96.5533,41.8995,-96.5599,41.9388,-96.5538,41.8999,-96.5533,41.8995,-96.5599,41.9388,-96.5533,41.8995,-96.5505,41.8975
635,702,1,-96.5521,41.958,-96.5574,41.9603,-96.5561,41.9548,-96.5521,41.958,-96.5572,41.9594,-96.5521,41.958,-96.5574,41.9603,-96.5572,41.9594,-96.5521,41.958,-96.5572,41.9594,-96.5561,41.9548
636,703,1,-96.5521,41.958,-96.5561,41.9548,-96.5515,41.9342,-96.5521,41.958,-96.5557,41.9527,-96.5521,41.958,-96.5561,41.9548,-96.5557,41.9527,-96.5521,41.958,-96.5557,41.9527,-96.5515,41.9342
637,704,1,-96.5574,41.9603,-96.7631,42.0494,-96.5529,41.935,-96.5574,41.9603,-96.5538,41.9354,-96.5574,41.9603,-96.7631,42.0494,-96.5538,41.9354,-96.5574,41.9603,-96.5538,41.9354,-96.5529,41.935
638,705,1,-96.5574,41.9603,-96.5529,41.935,-96.5515,41.9342,-96.5574,41.9603,-96.5528,41.9349,-96.5574,41.9603,-96.5529,41.935,-96.5528,41.9349,-96.5574,41.9603,-96.5528,41.9349,-96.5515,41.9342
639,706,1,-96.5526,41.9777,-96.5577,41.9794,-96.5561,41.9734,-96.5526,41.9777,-96.5571,41.9771,-96.5526,41.9777,-96.5577,41.9794,-96.5571,41.9771,-96.5526,41.9777,-96.5571,41.9771,-96.5561,41.9734
640,707,1,-96.5526,41.9777,-96.5561,41.9734,-96.5521,41.958,-96.5526,41.9777,-96.5559,41.9726,-96.5526,41.9777,-96.5561,41.9734,-96.5559,41.9726,-96.5526,41.9777,-96.5559,41.9726,-96.5521,41.958
641,708,1,-96.5521,41.958,-96.5577,41.9794,-96.562,41.9809,-96.5521,41.958,-96.5609,41.9805,-96.5521,41.958,-96.5577,41.9794,-96.5609,41.9805,-96.5521,41.958,-96.5609,41.9805,-96.562,41.9809
642,709,1,-96.5521,41.958,-96.562,41.9809,-96.7631,42.0494,-96.5521,41.958,-96.6329,42.005,-96.5521,41.958,-96.562,41.9809,-96.6329,42.005,-96.5521,41.958,-96.6329,42.005,-96.7631,42.0494
643,710,1,-96.5529,41.9903,-96.5673,41.9943,-96.5628,41.9892,-96.5529,41.9903,-96.5669,41.9939,-96.5529,41.9903,-96.5673,41.9943,-96.5669,41.9939,-96.5529,41.9903,-96.5669,41.9939,-96.5628,41.9892
644,711,1,-96.5529,41.9903,-96.5628,41.9892,-96.5526,41.9777,-96.5529,41.9903,-96.5589,41.9849,-96.5529,41.9903,-96.5628,41.9892,-96.5589,41.9849,-96.5529,41.9903,-96.5589,41.9849,-96.5526,41.9777
645,712,1,-96.5526,41.9777,-96.5673,41.9943,-96.5838,41.999,-96.5526,41.9777,-96.574,41.9962,-96.5526,41.9777,-96.5673,41.9943,-96.574,41.9962,-96.5526,41.9777,-96.574,41.9962,-96.5838,41.999
646,713,1,-96.5526,41.9777,-96.5838,41.999,-96.7631,42.0494,-96.5526,41.9777,-96.6019,42.0041,-96.5526,41.9777,-96.5838,41.999,-96.6019,42.0041,-96.5526,41.9777,-96.6019,42.0041,-96.7631,42.0494
647,714,1,-96.5529,41.9903,-96.5536,42.0156,-96.5573,42.0162,-96.5529,41.9903,-96.5549,42.0158,-96.5529,41.9903,-96.5536,42.0156,-96.5549,42.0158,-96.5529,41.9903,-96.5549,42.0158,-96.5573,42.0162
648,715,1,-96.5529,41.9903,-96.5573,42.0162,-96.5611,42.0168,-96.5529,41.9903,-96.5582,42.0164,-96.5529,41.9903,-96.5573,42.0162,-96.5582,42.0164,-96.5529,41.9903,-96.5582,42.0164,-96.5611,42.0168
649,716,1,-96.5611,42.0168,-96.7631,42.0494,-96.5549,41.9909,-96.5611,42.0168,-96.5552,41.9909,-96.5611,42.0168,-96.7631,42.0494,-96.5552,41.9909,-96.5611,42.0168,-96.5552,41.9909,-96.5549,41.9909
650,717,1,-96.5611,42.0168,-96.5549,41.9909,-96.5529,41.9903,-96.5611,42.0168,-96.5548,41.9908,-96.5611,42.0168,-96.5549,41.9909,-96.5548,41.9908,-96.5611,42.0168,-96.5548,41.9908,-96.5529,41.9903
651,718,1,-96.5579,42.0509,-96.5536,42.0156,-96.5543,42.0443,-96.5579,42.0509,-96.5543,42.0425,-96.5579,42.0509,-96.5536,42.0156,-96.5543,42.0425,-96.5579,42.0509,-96.5543,42.0425,-96.5543,42.0443
652,719,1,-96.5579,42.0509,-96.5543,42.0443,-96.5545,42.0509,-96.5579,42.0509,-96.5544,42.0464,-96.5579,42.0509,-96.5543,42.0443,-96.5544,42.0464,-96.5579,42.0509,-96.5544,42.0464,-96.5545,42.0509
653,720,1,-96.5579,42.0509,-96.7631,42.0494,-96.5541,42.0157,-96.5579,42.0509,-96.5549,42.0158,-96.5579,42.0509,-96.7631,42.0494,-96.5549,42.0158,-96.5579,42.0509,-96.5549,42.0158,-96.5541,42.0157
654,721,1,-96.5579,42.0509,-96.5541,42.0157,-96.5536,42.0156,-96.5579,42.0509,-96.5538,42.0156,-96.5579,42.0509,-96.5541,42.0157,-96.5538,42.0156,-96.5579,42.0509,-96.5538,42.0156,-96.5536,42.0156
655,722,1,-96.5549,42.0668,-96.5561,42.0667,-96.5556,42.0616,-96.5561,42.0667,-96.5553,42.0638,-96.5561,42.0667,-96.5556,42.0616,-96.5553,42.0638,-96.5561,42.0667,-96.5553,42.0638,-96.5549,42.0668
656,723,1,-96.5549,42.0668,-96.5556,42.0616,-96.5545,42.0509,-96.5556,42.0616,-96.5547,42.0586,-96.5556,42.0616,-96.5545,42.0509,-96.5547,42.0586,-96.5556,42.0616,-96.5547,42.0586,-96.5549,42.0668
657,724,1,-96.5545,42.0509,-96.5561,42.0667,-96.5571,42.0666,-96.5545,42.0509,-96.5565,42.0667,-96.5545,42.0509,-96.5561,42.0667,-96.5565,42.0667,-96.5545,42.0509,-96.5565,42.0667,-96.5571,42.0666
658,725,1,-96.5545,42.0509,-96.5571,42.0666,-96.7631,42.0494,-96.5545,42.0509,-96.5721,42.0654,-96.5545,42.0509,-96.5571,42.0666,-96.5721,42.0654,-96.5545,42.0509,-96.5721,42.0654,-96.7631,42.0494
659,726,1,-96.5554,42.085,-96.7631,42.0494,-96.5558,42.0667,-96.5554,42.085,-96.5563,42.0667,-96.5554,42.085,-96.7631,42.0494,-96.5563,42.0667,-96.5554,42.085,-96.5563,42.0667,-96.5558,42.0667
660,727,1,-96.5554,42.085,-96.5558,42.0667,-96.5554,42.0668,-96.5558,42.0667,-96.5554,42.0781,-96.5558,42.0667,-96.5554,42.0668,-96.5554,42.0781,-96.5558,42.0667,-96.5554,42.0781,-96.5554,42.085
661,728,1,-96.5554,42.0668,-96.5549,42.0668,-96.5552,42.0792,-96.5554,42.0668,-96.5551,42.0741,-96.5554,42.0668,-96.5549,42.0668,-96.5551,42.0741,-96.5554,42.0668,-96.5551,42.0741,-96.5552,42.0792
662,730,1,-96.5557,42.0957,-96.7631,42.0494,-96.6221,42.0735,-96.5557,42.0957,-96.6933,42.0614,-96.5557,42.0957,-96.7631,42.0494,-96.6933,42.0614,-96.5557,42.0957,-96.6933,42.0614,-96.6221,42.0735
663,731,1,-96.5557,42.0957,-96.6221,42.0735,-96.568,42.0828,-96.5557,42.0957,-96.6055,42.0764,-96.5557,42.0957,-96.6221,42.0735,-96.6055,42.0764,-96.5557,42.0957,-96.6055,42.0764,-96.568,42.0828
664,732,1,-96.568,42.0828,-96.5554,42.085,-96.5555,42.09,-96.568,42.0828,-96.5554,42.0875,-96.568,42.0828,-96.5554,42.085,-96.5554,42.0875,-96.568,42.0828,-96.5554,42.0875,-96.5555,42.09
