leaf_id,region_code,region,v1x,v1y,v2x,v2y,v3x,v3y,area,qv1x,qv1y,qv2x,qv2y,qv3x,qv3y
680,1,INSIDE,-96.7291,42.0835,-96.7275,42.084,-96.7216,42.0902,3.56133e-06,993460040,1004150916,993480124,1004164201,993549583,1004311100
681,1,INSIDE,-96.7275,42.084,-96.7241,42.0851,-96.7194,42.0902,5.84243e-06,993480124,1004164201,993520082,1004190631,993576212,1004311005
682,1,INSIDE,-96.7241,42.0851,-96.7209,42.0862,-96.7172,42.0902,4.45055e-06,993520082,1004190631,993558344,1004215940,993602125,1004311124
683,1,INSIDE,-96.7209,42.0862,-96.72,42.0865,-96.7166,42.0902,1.19044e-06,993558344,1004215940,993569438,1004223278,993609593,1004310933
684,1,INSIDE,-96.72,42.0865,-96.7167,42.0876,-96.7143,42.0902,3.00313e-06,993569438,1004223278,993608961,1004249421,993636807,1004311100
685,1,INSIDE,-96.7167,42.0876,-96.7105,42.0896,-96.71,42.0902,1.22055e-06,993608961,1004249421,993681918,1004297678,993687809,1004311100
686,2,OUTSIDE,-96.5599,42.2612,-96.7094,42.09,-96.7093,42.09,6.25406e-06,995478812,1008391261,993695329,1004306549,993696555,1004307360
687,1,INSIDE,-96.7631,42.081,-96.7588,42.0848,-96.7588,42.0903,1.18245e-05,993054763,1004091180,993106742,1004183387,993106760,1004312938
688,1,INSIDE,-96.7588,42.0848,-96.7581,42.0855,-96.758,42.0903,1.69095e-06,993106742,1004183387,993115136,1004198278,993115147,1004312985
689,2,OUTSIDE,-96.7576,42.0859,-96.7566,49.8803,-96.758,42.0903,0.00174986,993120497,1004207788,993133011,1190190821,993115147,1004312985
690,1,INSIDE,-96.7576,42.0859,-96.758,42.0903,-96.7581,42.0855,1.07985e-06,993120497,1004207788,993115147,1004312985,993115136,1004198278
691,2,OUTSIDE,-96.7566,49.8803,-96.7576,42.0859,-96.7572,42.0862,0.00151291,993133011,1190190821,993120497,1004207788,993125129,1004216004
692,2,OUTSIDE,-96.7539,42.0892,-96.7566,49.8803,-96.7553,42.0903,0.0054538,993164925,1004286601,993133011,1190190821,993148218,1004312675
693,1,INSIDE,-96.7539,42.0892,-96.7553,42.0903,-96.7553,42.0879,1.63438e-06,993164925,1004286601,993148218,1004312675,993148223,1004256972
694,2,OUTSIDE,-96.7566,49.8803,-96.753,42.09,-96.7529,42.09,0.000319414,993133011,1190190821,993175636,1004305601,993176614,1004307335
695,1,INSIDE,-96.7631,42.081,-96.7631,42.0806,-96.7523,42.0902,1.87689e-06,993054763,1004091180,993054759,1004082897,993183866,1004312365
696,1,INSIDE,-96.7631,42.0803,-96.7631,42.0794,-96.751,42.0902,5.4985e-06,993054756,1004076250,993054747,1004054509,993198851,1004312317
697,1,INSIDE,-96.7631,42.0794,-96.7631,42.0785,-96.75,42.0902,6.46956e-06,993054747,1004054509,993054737,1004030942,993211151,1004312293
698,1,INSIDE,-96.7631,42.0785,-96.7631,42.0775,-96.749,42.0902,6.57191e-06,993054737,1004030942,993054728,1004008637,993222605,1004312150
699,1,INSIDE,-96.7631,42.0775,-96.7631,42.0753,-96.7468,42.0902,1.76501e-05,993054728,1004008637,993054706,1003956818,993248780,1004311840
700,2,OUTSIDE,-96.5568,42.1405,-96.5657,42.1375,-96.6789,42.0901,4.42781e-05,995515979,1005510827,995409818,1005440606,994059085,1004309692
701,2,OUTSIDE,-96.5657,42.1375,-96.5857,42.1309,-96.6808,42.0901,9.2932e-05,995409818,1005440606,995171547,1005283000,994036227,1004309979
702,2,OUTSIDE,-96.5857,42.1309,-96.5993,42.1264,-96.6824,42.0901,5.98784e-05,995171547,1005283000,995009214,1005175625,994017830,1004309859
703,2,OUTSIDE,-96.5993,42.1264,-96.6125,42.122,-96.6841,42.0901,5.4516e-05,995009214,1005175625,994851409,1005071244,993997870,1004309979
704,2,OUTSIDE,-96.6125,42.122,-96.6354,42.1145,-96.6875,42.0902,8.11676e-05,994851409,1005071244,994577904,1004890333,993956281,1004310193
705,2,OUTSIDE,-96.6354,42.1145,-96.652,42.109,-96.6907,42.0902,5.00364e-05,994577904,1004890333,994380281,1004759614,993918735,1004310170
706,2,OUTSIDE,-96.652,42.109,-96.6562,42.1076,-96.6916,42.0902,1.19064e-05,994380281,1004759614,994330823,1004726900,993908344,1004310384
707,2,OUTSIDE,-96.677,42.1007,-96.6776,42.1005,-96.697,42.0902,1.19207e-06,994082693,1004562773,994075483,1004558004,993843394,1004310361
708,1,INSIDE,-96.677,42.1007,-96.697,42.0902,-96.7631,42.0549,4.05196e-06,994082693,1004562773,993843394,1004310361,993054501,1003468594
709,2,OUTSIDE,-96.6776,42.1005,-96.6806,42.0995,-96.6979,42.0902,5.54543e-06,994075483,1004558004,994039130,1004533958,993832609,1004310504
710,2,OUTSIDE,-96.6806,42.0995,-96.6815,42.0992,-96.6982,42.0902,1.59279e-06,994039130,1004533958,994028416,1004526871,993829340,1004310551
711,2,OUTSIDE,-96.6815,42.0992,-96.6824,42.099,-96.6985,42.0902,1.48251e-06,994028416,1004526871,994018185,1004520104,993826179,1004310599
712,2,OUTSIDE,-96.6824,42.099,-96.686,42.0978,-96.6996,42.0902,5.53402e-06,994018185,1004520104,993975139,1004491631,993812399,1004310790
713,2,OUTSIDE,-96.686,42.0978,-96.6989,42.0935,-96.7044,42.0902,9.59648e-06,993975139,1004491631,993820365,1004389255,993755073,1004310766
714,2,OUTSIDE,-96.6989,42.0935,-96.7024,42.0923,-96.7058,42.0902,1.70011e-06,993820365,1004389255,993779548,1004362256,993738025,1004311076
715,1,INSIDE,-96.7631,42.0549,-96.7024,42.0923,-96.7041,42.0918,1.49301e-05,993054501,1003468594,993779548,1004362256,993759019,1004348678
716,2,OUTSIDE,-96.5568,42.1405,-96.562,42.1383,-96.671,42.0902,7.69421e-06,995515979,1005510827,995453927,1005459344,994153873,1004310122
717,2,OUTSIDE,-96.562,42.1383,-96.5703,42.1349,-96.6712,42.0902,1.18817e-05,995453927,1005459344,995354675,1005376996,994151451,1004310551
718,2,OUTSIDE,-96.5703,42.1349,-96.581,42.1304,-96.6714,42.0902,1.44868e-05,995354675,1005376996,995227143,1005271187,994148719,1004311768
719,2,OUTSIDE,-96.581,42.1304,-96.6244,42.1124,-96.6735,42.0901,4.18997e-05,995227143,1005271187,994709754,1004841921,994124011,1004309836
720,2,OUTSIDE,-96.6244,42.1124,-96.6376,42.107,-96.6744,42.0901,1.05644e-05,994709754,1004841921,994552135,1004711147,994113512,1004309072
721,2,OUTSIDE,-96.6449,42.1039,-96.6502,42.1017,-96.6754,42.0901,3.23692e-06,994465206,1004639025,994401779,1004586401,994101331,1004308070
722,2,OUTSIDE,-96.6502,42.1017,-96.6522,42.1009,-96.6756,42.0901,1.14966e-06,994401779,1004586401,994377930,1004566614,994099160,1004307879
723,1,INSIDE,-96.6502,42.1017,-96.6756,42.0901,-96.7631,42.0494,4.30842e-06,994401779,1004586401,994099160,1004307879,993054446,1003338250
724,2,OUTSIDE,-96.6522,42.1009,-96.666,42.0952,-96.677,42.09,4.26473e-06,994377930,1004566614,994213002,1004429777,994082099,1004306447
725,1,INSIDE,-96.6727,42.0924,-96.7086,42.0752,-96.6772,42.09,3.90658e-06,994133005,1004363405,993705483,1003953467,994079976,1004307354
726,2,OUTSIDE,-96.6727,42.0924,-96.6772,42.09,-96.6684,42.0942,1.09052e-06,994133005,1004363405,994079976,1004307354,994184515,1004406141
727,1,INSIDE,-96.7631,42.0494,-96.6747,42.0916,-96.6759,42.0911,3.32456e-06,993054446,1003338250,994109474,1004343881,994094947,1004331829
728,1,INSIDE,-96.7489,41.7464,-96.7634,41.7423,-96.7618,41.7425,1.79736e-06,993223732,996108665,993051365,996009619,993070169,996014488
729,1,INSIDE,-96.7489,41.7464,-96.7618,41.7425,-96.7488,41.7442,1.47987e-05,993223732,996108665,993070169,996014488,993224998,996054574
730,1,INSIDE,-96.7493,41.7535,-96.7634,41.7423,-96.7627,41.7425,2.54861e-06,993219775,996277651,993051365,996009619,993059837,996014488
731,1,INSIDE,-96.7493,41.7535,-96.7627,41.7425,-96.7489,41.7464,4.92998e-05,993219775,996277651,993059837,996014488,993223732,996108665
732,1,INSIDE,-96.7493,41.7535,-96.7631,42.0494,-96.7634,41.7425,0.00216486,993219775,996277651,993054446,1003338250,993051367,996014607
733,1,INSIDE,-96.7493,41.7535,-96.7634,41.7425,-96.7634,41.7423,1.47442e-06,993219775,996277651,993051367,996014607,993051365,996009619
734,1,INSIDE,-96.7209,41.7432,-96.721,41.744,-96.7463,41.7425,1.04071e-05,993558897,996031978,993557556,996051403,993255115,996013963
735,1,INSIDE,-96.7209,41.7432,-96.7463,41.7425,-96.7488,41.7423,1.00071e-06,993558897,996031978,993255115,996013963,993226033,996010363
736,1,INSIDE,-96.721,41.744,-96.7631,42.0494,-96.7488,41.7425,0.00427711,993557556,996051403,993054446,1003338250,993225945,996014130
737,1,INSIDE,-96.721,41.744,-96.7488,41.7425,-96.7488,41.7423,2.19992e-06,993557556,996051403,993225945,996014130,993226033,996010363
738,1,INSIDE,-96.6754,41.7438,-96.6983,41.7423,-96.6951,41.7423,1.39097e-06,994101157,996045195,993828294,996009177,993865931,996011243
739,1,INSIDE,-96.6754,41.7438,-96.6951,41.7423,-96.6752,41.7429,8.80404e-06,994101157,996045195,993865931,996011243,994104153,996024318
740,1,INSIDE,-96.6754,41.7438,-96.7631,42.0494,-96.6983,41.7423,0.00356047,994101157,996045195,993054446,1003338250,993828076,996011243
741,1,INSIDE,-96.6754,41.7438,-96.6983,41.7423,-96.6983,41.7423,1.00379e-06,994101157,996045195,993828076,996011243,993828294,996009177
742,1,INSIDE,-96.7631,42.0494,-96.6752,41.7431,-96.6135,41.7422,0.00941359,993054446,1003338250,994103514,996028766,994839898,996006829
743,1,INSIDE,-96.7631,42.0494,-96.6135,41.7422,-96.6133,41.7422,2.65996e-05,993054446,1003338250,994839898,996006829,994841979,996006767
744,1,INSIDE,-96.7631,42.0494,-96.6012,41.7421,-96.5998,41.7421,0.000208703,993054446,1003338250,994986704,996005633,995002833,996005922
745,1,INSIDE,-96.7631,42.0494,-96.5998,41.7421,-96.5919,41.7422,0.00121794,993054446,1003338250,995002833,996005922,995096956,996007610
746,2,OUTSIDE,-96.5552,41.7527,-96.5467,41.7419,-96.5552,41.754,5.29468e-06,995535588,996259134,995636826,996001302,995535671,996288698
747,1,INSIDE,-96.5552,41.7527,-96.5552,41.754,-96.7631,42.0494,0.000129874,995535588,996259134,995535671,996288698,993054446,1003338250
748,1,INSIDE,-96.702,41.9397,-96.6987,41.9337,-96.5552,41.7526,0.000127724,993783800,1000720574,993823679,1000577444,995535576,996256843
749,1,INSIDE,-96.702,41.9397,-96.5552,41.7526,-96.5467,41.7419,7.55419e-06,993783800,1000720574,995535576,996256843,995636826,996001302
750,1,INSIDE,-96.6987,41.9337,-96.6702,41.8826,-96.5552,41.7516,0.00107297,993823679,1000577444,994163301,999358530,995535683,996231742
751,1,INSIDE,-96.6702,41.8826,-96.6341,41.8178,-96.5552,41.7493,0.00131992,994163301,999358530,994594207,997811992,995535695,996176933
752,1,INSIDE,-96.6341,41.8178,-96.6328,41.8156,-96.5552,41.7492,4.48509e-05,994594207,997811992,994608872,997759360,995535695,996174261
753,1,INSIDE,-96.6341,41.8178,-96.5552,41.7492,-96.5467,41.7419,4.89391e-06,994594207,997811992,995535695,996174261,995636826,996001302
754,1,INSIDE,-96.6328,41.8156,-96.6271,41.8053,-96.5552,41.7486,0.000208186,994608872,997759360,994677475,997513142,995535719,996160636
755,1,INSIDE,-96.6271,41.8053,-96.6266,41.8044,-96.5552,41.7486,1.79634e-05,994677475,997513142,994683398,997491882,995535719,996159372
756,1,INSIDE,-96.6271,41.8053,-96.5552,41.7486,-96.5467,41.7419,2.13091e-06,994677475,997513142,995535719,996159372,995636826,996001302
757,1,INSIDE,-96.6266,41.8044,-96.6147,41.783,-96.5552,41.7471,0.000422848,994683398,997491882,994825829,996980695,995535612,996123532
758,1,INSIDE,-96.6147,41.783,-96.6062,41.7679,-96.5552,41.7456,0.00029202,994825829,996980695,994926203,996620447,995535671,996089435
759,1,INSIDE,-96.6062,41.7679,-96.6025,41.7612,-96.5552,41.7449,0.000127614,994926203,996620447,994970558,996461258,995535671,996071134
760,1,INSIDE,-96.6025,41.7612,-96.6009,41.7583,-96.5552,41.7445,5.55316e-05,994970558,996461258,994989966,996391598,995535564,996062401
761,1,INSIDE,-96.6009,41.7583,-96.5975,41.7522,-96.5552,41.7437,0.000113595,994989966,996391598,995030156,996247357,995535659,996042334
762,1,INSIDE,-96.5975,41.7522,-96.5952,41.7481,-96.5552,41.743,7.67764e-05,995030156,996247357,995057585,996148913,995535552,996027110
763,1,INSIDE,-96.5952,41.7481,-96.592,41.7424,-96.5552,41.742,0.000105023,995057585,996148913,995095671,996012219,995535576,996003345
764,1,INSIDE,-97.0064,41.7747,-97.0093,41.7709,-97.0198,41.7472,1.51394e-05,990152477,996783379,990117178,996692759,989991930,996127040
765,1,INSIDE,-97.0064,41.7747,-97.0198,41.7472,-97.0217,41.743,2.70269e-06,990152477,996783379,989991930,996127040,989969571,996026048
766,1,INSIDE,-97.0093,41.7709,-97.0112,41.7686,-97.0198,41.7475,9.10887e-06,990117178,996692759,990095244,996636450,989991990,996134938
767,1,INSIDE,-97.0093,41.7709,-97.0198,41.7475,-97.0217,41.743,1.97775e-06,990117178,996692759,989991990,996134938,989969571,996026048
768,2,OUTSIDE,-97.0198,41.7486,-97.0217,41.743,-97.0198,41.7475,1.02104e-06,989992026,996161042,989969571,996026048,989991990,996134938
769,1,INSIDE,-97.0198,41.7486,-97.0198,41.7475,-97.0112,41.7686,4.70256e-06,989992026,996161042,989991990,996134938,990095244,996636450
770,2,OUTSIDE,-97.0198,41.7506,-97.0217,41.743,-97.0198,41.7486,1.74739e-06,989992384,996207499,989969571,996026048,989992026,996161042
771,1,INSIDE,-97.0198,41.7506,-97.0198,41.7486,-97.0147,41.764,4.75378e-06,989992384,996207499,989992026,996161042,990053114,996528294
772,2,OUTSIDE,-97.0198,41.7521,-97.0217,41.743,-97.0198,41.7506,1.50658e-06,989992288,996244340,989969571,996026048,989992384,996207499
773,1,INSIDE,-97.0198,41.7521,-97.0198,41.7506,-97.0172,41.7608,2.02152e-06,989992288,996244340,989992384,996207499,990022993,996450969
774,1,INSIDE,-96.778,41.7516,-96.7631,42.087,-96.7907,41.7426,0.00206674,992877687,996231846,993054823,1004234264,992725892,996017089
775,1,INSIDE,-96.778,41.7516,-96.7907,41.7426,-96.7907,41.7424,1.44198e-06,992877687,996231846,992725892,996017089,992725662,996011356
776,1,INSIDE,-96.9809,42.0906,-96.9533,42.09,-96.9533,42.0902,2.48711e-06,990456387,1004321769,990785193,1004307311,990785248,1004311615
777,1,INSIDE,-96.9809,42.0906,-96.9533,42.0902,-96.9533,42.0903,1.2413e-06,990456387,1004321769,990785248,1004311615,990785275,1004313763
778,1,INSIDE,-96.9598,41.8345,-96.9809,42.0906,-96.9815,42.0906,7.58013e-05,990708181,998209978,990456387,1004321769,990449329,1004321694
779,1,INSIDE,-96.9598,41.8345,-96.9815,42.0906,-96.9833,42.0906,0.000232399,990708181,998209978,990449329,1004321694,990427689,1004321463
780,1,INSIDE,-96.9598,41.8345,-96.9833,42.0906,-96.9848,42.0906,0.000184976,990708181,998209978,990427689,1004321463,990410465,1004321279
781,1,INSIDE,-96.9598,41.8345,-96.9848,42.0906,-96.9881,42.0906,0.00042539,990708181,998209978,990410465,1004321279,990370856,1004320857
782,1,INSIDE,-96.9598,41.8345,-96.9881,42.0906,-96.9929,42.0906,0.000615901,990708181,998209978,990370856,1004320857,990313507,1004320245
783,1,INSIDE,-96.9598,41.8345,-96.9929,42.0906,-96.9934,42.0906,6.87641e-05,990708181,998209978,990313507,1004320245,990307104,1004320177
784,1,INSIDE,-96.9598,41.8345,-96.9934,42.0906,-96.9963,42.0906,0.000365308,990708181,998209978,990307104,1004320177,990273088,1004319814
785,1,INSIDE,-97.0185,42.0377,-97.0186,42.0487,-97.0196,42.0677,3.31066e-06,990008283,1003059154,990006072,1003320425,989995008,1003775184
786,1,INSIDE,-97.0185,42.0377,-97.0196,42.0677,-97.0199,42.0744,1.16532e-06,990008283,1003059154,989995008,1003775184,989991114,1003935255
787,1,INSIDE,-97.0199,42.0744,-97.0186,42.0487,-97.0187,42.0535,1.96168e-06,989991114,1003935255,990006072,1003320425,990005102,1003434932
788,1,INSIDE,-97.0199,42.0744,-97.0187,42.0535,-97.0188,42.0572,1.53663e-06,989991114,1003935255,990005102,1003434932,990004343,1003524628
789,1,INSIDE,-97.0199,42.0744,-97.0188,42.0572,-97.0189,42.0639,2.70774e-06,989991114,1003935255,990004343,1003524628,990003006,1003682684
790,1,INSIDE,-97.019,42.07,-97.0192,42.0786,-97.0196,42.076,2.16961e-06,990001771,1003828605,990000026,1004034751,989994551,1003973626
791,1,INSIDE,-97.019,42.07,-97.0196,42.076,-97.0199,42.0744,1.36197e-06,990001771,1003828605,989994551,1003973626,989991114,1003935255
792,2,OUTSIDE,-97.0196,42.0823,-97.0199,42.0744,-97.0195,42.0765,1.14801e-06,989994265,1004122018,989991114,1003935255,989995426,1003983394
793,1,INSIDE,-97.0196,42.0823,-97.0195,42.0765,-97.0192,42.0786,1.22474e-06,989994265,1004122018,989995426,1003983394,990000026,1004034751
794,1,INSIDE,-97.0187,42.0448,-97.0197,42.0418,-97.0185,42.0377,3.61457e-06,990004993,1003227032,989994098,1003157429,990008283,1003059154
795,2,OUTSIDE,-97.0188,42.0474,-97.0209,42.046,-97.0196,42.0453,1.5544e-06,990003772,1003289315,989979679,1003257336,989994229,1003239917
796,1,INSIDE,-97.0188,42.0474,-97.0196,42.0453,-97.0187,42.0448,1.14989e-06,990003772,1003289315,989994229,1003239917,990004993,1003227032
797,1,INSIDE,-97.0209,42.046,-97.0188,42.0474,-97.0189,42.0484,1.06077e-06,989979679,1003257336,990003772,1003289315,990003294,1003313746
798,2,OUTSIDE,-97.0192,42.0575,-97.0209,42.046,-97.0196,42.0505,3.47166e-06,989999057,1003529937,989979679,1003257336,989994567,1003364776
799,1,INSIDE,-97.0192,42.0575,-97.0196,42.0505,-97.019,42.0526,1.57849e-06,989999057,1003529937,989994567,1003364776,990001336,1003413626
800,2,OUTSIDE,-97.0195,42.0634,-97.0209,42.046,-97.0203,42.0501,2.2152e-06,989996258,1003672794,989979679,1003257336,989986599,1003354691
801,2,OUTSIDE,-97.0195,42.0634,-97.0203,42.0501,-97.0199,42.0527,1.41793e-06,989996258,1003672794,989986599,1003354691,989991029,1003417007
802,2,OUTSIDE,-97.0195,42.0634,-97.0199,42.0527,-97.0195,42.0553,1.39588e-06,989996258,1003672794,989991029,1003417007,989995390,1003478354
803,1,INSIDE,-97.0195,42.0634,-97.0195,42.0553,-97.0192,42.0575,1.17373e-06,989996258,1003672794,989995390,1003478354,989999057,1003529937
804,2,OUTSIDE,-97.0195,42.0645,-97.0199,42.0744,-97.0203,42.0638,3.83677e-06,989995743,1003699055,989991114,1003935255,989986836,1003681637
805,2,OUTSIDE,-97.0195,42.0645,-97.0203,42.0638,-97.0209,42.046,6.41889e-06,989995743,1003699055,989986836,1003681637,989979679,1003257336
806,1,INSIDE,-96.9598,41.8345,-97.004,41.9876,-97.0196,42.0225,0.000424084,990708181,998209978,990180913,1001863104,989994662,1002695596
807,1,INSIDE,-97.004,41.9876,-97.011,42.012,-97.0196,42.0241,6.21539e-05,990180913,1001863104,990096971,1002444687,989994376,1002733940
808,1,INSIDE,-97.011,42.012,-97.0142,42.023,-97.0196,42.0258,2.55073e-05,990096971,1002444687,990058825,1002708976,989994436,1002774385
809,1,INSIDE,-97.0142,42.023,-97.015,42.0259,-97.0196,42.0265,6.24641e-06,990058825,1002708976,990049055,1002776668,989994412,1002791254
810,1,INSIDE,-97.0142,42.023,-97.0196,42.0265,-97.0215,42.0267,2.57137e-06,990058825,1002708976,989994412,1002791254,989971918,1002797259
811,1,INSIDE,-97.015,42.0259,-97.0157,42.0281,-97.0196,42.0272,4.75853e-06,990049055,1002776668,990041255,1002830712,989994388,1002808100
812,1,INSIDE,-97.015,42.0259,-97.0196,42.0272,-97.0215,42.0267,2.28149e-06,990049055,1002776668,989994388,1002808100,989971918,1002797259
813,1,INSIDE,-97.0157,42.0281,-97.0164,42.0305,-97.0196,42.0281,4.56487e-06,990041255,1002830712,990033226,1002886337,989994603,1002830219
814,1,INSIDE,-97.0157,42.0281,-97.0196,42.0281,-97.0215,42.0267,2.68113e-06,990041255,1002830712,989994603,1002830219,989971918,1002797259
815,1,INSIDE,-97.0164,42.0305,-97.0168,42.032,-97.0196,42.0289,2.82975e-06,990033226,1002886337,990027986,1002922640,989994436,1002847614
816,1,INSIDE,-97.0164,42.0305,-97.0196,42.0289,-97.0215,42.0267,1.89923e-06,990033226,1002886337,989994436,1002847614,989971918,1002797259
817,1,INSIDE,-97.0168,42.032,-97.0172,42.0335,-97.0199,42.0293,2.84068e-06,990027986,1002922640,990022944,1002957572,989991090,1002857494
818,1,INSIDE,-97.0168,42.032,-97.0199,42.0293,-97.0215,42.0267,1.70976e-06,990027986,1002922640,989991090,1002857494,989971918,1002797259
819,1,INSIDE,-97.0176,42.0346,-97.0186,42.0383,-97.0196,42.0343,4.02401e-06,990019168,1002983737,990006252,1003073227,989994400,1002977966
820,2,OUTSIDE,-97.0189,42.0394,-97.0215,42.0267,-97.0196,42.0343,2.14312e-06,990002625,1003098352,989971918,1002797259,989994400,1002977966
821,1,INSIDE,-97.0189,42.0394,-97.0196,42.0343,-97.0186,42.0383,1.12976e-06,990002625,1003098352,989994400,1002977966,990006252,1003073227
822,2,OUTSIDE,-97.0215,42.0267,-97.0195,42.0413,-97.0196,42.0417,1.30552e-06,989971918,1002797259,989996121,1003143417,989994674,1003153439
823,2,OUTSIDE,-97.0215,42.0267,-97.0196,42.0417,-97.0209,42.046,1.3534e-05,989971918,1002797259,989994674,1003153439,989979679,1003257336
824,1,INSIDE,-96.9598,41.8345,-96.9937,41.9401,-97.0195,42.0049,0.000264377,990708181,998209978,990303923,1000728702,989995700,1002276741
825,1,INSIDE,-96.9937,41.9401,-97.0115,41.9954,-97.0195,42.0075,0.000116113,990303923,1000728702,990091806,1002050294,989995605,1002338016
826,2,OUTSIDE,-97.0195,42.0098,-97.022,42.0113,-97.0195,42.0075,2.82922e-06,989995370,1002392549,989965680,1002427515,989995605,1002338016
827,1,INSIDE,-97.0195,42.0098,-97.0195,42.0075,-97.0115,41.9954,9.09544e-06,989995370,1002392549,989995605,1002338016,990091806,1002050294
